SMILES	JNK1	JNK2	JNK3	FA7
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cncnc12)NC(=O)Cc1[nH]c(nc1)c1[nH]ccc1)C(=O)N	8.8	8.7	8.8	9.5
C12Cc3c(c(O)ccc3n3cnc4cnc(nc34)n3cncc3c3ncc(cc3)C#N)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)NC1CC1)C(=O)N	9.0	8.0	9.0	6.8
C12Cc3c(c(O)ccc3n3c(nc4cncnc34)n3c(ncc3c3ccc(Br)o3)C(=O)NO)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	7.8	10.1	7.8	7.6
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cnc(nc12)N(C)C(C)(C)C)NC(=O)C)C(=O)N	7.4	9.4	7.4	7.3
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cncnc12)n1cnc(c1c1ccc(S(=O)=O)cc1)c1ccc(Br)o1)C(=O)N	9.0	7.9	9.0	9.5
C12Cc3c(c(O)ccc3n3cnc4cnc(nc34)NC(=O)CC3OC(C(C3O)O)n3cncc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	8.9	11.1	8.9	8.4
C12Cc3c(c(O)ccc3NC(=O)Cc3ccc(S(=O)=O)cc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCN(CC1)c1cccc(F)c1)C(=O)N	8.9	8.5	8.9	9.7
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cnc2cnc(nc12)n1c(ncc1c1cc(Cl)ccc1)c1[nH]ccc1)C(=O)N	8.8	7.7	8.8	7.2
C12Cc3c(c(O)ccc3N)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCN(CC1)C1C(=C(C(=O)C2(C(=C3C(Cc4c(c(O)ccc4N4CCNCC4)C3=O)CC12)O)O)C(=O)N)O)C(=O)N	6.9	10.6	6.9	7.9
C12Cc3c(c(O)ccc3N(C)c3cccc4ncc(cc34)c3ccco3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cncc1)C(=O)N	8.4	8.4	8.4	8.0
C12Cc3c(c(O)ccc3Nc3nccc(n3)c3n[nH]cn3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c2ncnc(N)c2nc1)C(=O)N	9.3	10.5	9.3	8.7
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCC(CC1)n1c(ncc1CN1C(=O)C(=NO)c2c1cccc2C=Cc1ccccc1)C1OCC(C1O)O)C(=O)N	9.3	10.9	9.3	7.8
C12Cc3c(c(O)ccc3N3CCN(CC3)CNC(=O)C(=O)NO)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)NC)C(=O)N	8.7	8.6	8.7	8.1
C12Cc3c(c(O)ccc3NC(=O)Cc3nc([nH]c3)c3c[nH]c4ccccc34)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cncc1)C(=O)N	9.6	10.6	9.6	7.4
C12Cc3c(c(O)ccc3Nc3cccc4ncc(cc34)CS(=O)(=O)C)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCNCC1)C(=O)N	9.6	7.2	9.6	8.0
C12Cc3c(c(O)ccc3n3cnc4cnc(nc34)n3c(ncc3)c3nc(ncc3Cl)N3CCNCC3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	9.4	9.1	9.4	8.8
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc(c1C(=O)NC)CC1CC1)CC(=O)NC)C(=O)N	6.0	6.4	6.0	7.4
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCN(CC1)C1C(=C(C(=O)C2(C(=C3C(Cc4c(c(O)ccc4NC(=O)Cn4cncc4)C3=O)CC12)O)O)C(=O)N)O)C(=O)N	7.6	8.9	7.6	8.2
C12Cc3c(c(O)ccc3n3c(nc4cncnc34)n3c(ncc3c3cnc4ccccn34)CCC)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	7.0	9.2	7.0	7.8
C12Cc3c(c(O)ccc3NC(=O)Cc3c[nH]nc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCN(CC1)c1c(F)cc(F)cc1F)C(=O)N	9.2	10.0	9.2	9.2
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cnc(nc12)n1c2ncnc(N)c2nc1)n1c(ncc1)c1n[nH]c2ccccc12)C(=O)N	9.9	10.3	9.9	8.6
C12Cc3c(c(O)ccc3n3c(nc4cncnc34)n3c(nc(c3)c3[nH]cnc3)c3ncncc3Cl)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	8.3	9.4	8.3	9.8
C12Cc3c(c(O)ccc3NC(=O)Cc3[nH]cc(c3)c3ccc(Cl)c(Cl)c3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cncc1)C(=O)N	8.2	10.8	8.2	8.3
C12Cc3c(c(O)ccc3N3CCN(CC3)C3OC(C(O)C3O)c3[nH]c(nc3)C3OCC(C3O)O)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	9.1	9.5	9.1	8.3
C12Cc3c(c(O)ccc3N3CCC(CC3)N(C)c3ncc4ncn(c4n3)C(=O)NC)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	9.7	8.4	9.7	8.2
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cncc1CNC(=O)c1n(cnc1)CCO)C(=O)N	7.8	7.4	7.8	8.5
C12Cc3c(c(O)ccc3N3CCCCC3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cnc2cnc(nc12)N1CCN(CC1)c1cccc(F)c1)C(=O)N	7.7	9.9	7.7	7.9
C12Cc3c(c(O)ccc3N3CCCCC3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)NC(=O)Cc1[nH]cc(n1)c1cc(F)cc2c1OCOC2)C(=O)N	7.0	9.6	7.0	8.0
C12Cc3c(c(O)ccc3N3CCC(CC3)n3c(ncc3)c3[nH]cc(n3)CC3CC3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	9.1	9.7	9.1	8.2
C12Cc3c(c(O)ccc3n3c(nc4cnc(nc34)n3cncc3c3c[nH]nc3)N3CCCCC3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	7.8	8.7	7.8	9.0
C12Cc3c(c(O)ccc3n3cnc4cnc(nc34)N3CCNCC3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)NC(=O)CCN1C(=O)C(=NO)c2c1cccc2)C(=O)N	8.6	9.7	8.6	8.1
C12Cc3c(c(O)ccc3Nc3nccc(n3)c3[nH]cc(c3)CC3CC3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	9.5	8.8	9.5	8.0
C12Cc3c(c(O)ccc3Nc3c(c(F)ccc3c3ccc(Br)o3)F)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c2ncnc(N)c2nc1)C(=O)N	7.3	9.8	7.3	8.8
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc(c1)CCCN(C)C)CCOc1ccccc1Br)C(=O)N	7.1	7.6	7.1	7.6
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cnc(nc12)N1CCC(CC1)NC1CC1)n1cc(c2c1cccc2)C1=C(C(=O)NC1=O)c1c[nH]c2c1cccc2)C(=O)N	9.0	9.8	9.0	9.8
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(ncc1)CNC(=O)c1n(cnc1)C1CCNCC1)C(=O)N	8.1	8.1	8.1	8.2
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cncnc12)n1cnc(c1)c1c[nH]nc1CC(=O)NC)C(=O)N	9.6	8.4	9.6	7.8
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cnc(c1)CC(=O)Nc1nc(c(Cl)cn1)C(=O)NCC)C(=O)N	8.1	9.6	8.1	8.5
C12Cc3c(c(O)ccc3N3CCNCC3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cncnc12)n1c(ncc1)CCC)C(=O)N	6.8	7.7	6.8	7.5
C12Cc3c(c(O)ccc3n3cnc4cnc(nc34)Nc3nc4c(cc[nH]4)cn3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)NC)C(=O)N	9.0	10.3	9.0	7.9
C12Cc3c(c(O)ccc3N3CCC(CC3)n3c(nc(c3)c3[nH]ccc3)C(=O)NC)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	9.6	9.4	9.6	8.6
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCC(CC1)n1cnc(c1CC#C)c1cc(Cl)ccc1)C(=O)N	7.8	9.9	7.8	7.0
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cncnc12)n1cnc(c1C(=O)NCC)c1c[nH]cc1)C(=O)N	7.9	7.8	7.9	7.7
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cnc2cnc(nc12)n1c(nc(c1)c1ccco1)C1CCN(C)CC1)C(=O)N	8.9	8.3	8.9	8.4
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cnc2cnc(nc12)n1cncc1c1nc[nH]c1c1ccc(Cl)c(Cl)c1)C(=O)N	9.6	9.7	9.6	8.1
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cnc(c1)C(=O)NCc1[nH]cc(n1)c1ccncn1)C(=O)N	8.3	9.2	8.3	8.1
C12Cc3c(c(O)ccc3N3CCNCC3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)NC(=O)Cc1[nH]cnc1)C(=O)N	7.0	8.3	7.0	8.2
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cnc(nc12)N1CCNCC1)NC(=O)CC1CCN(C)CC1)C(=O)N	8.5	10.1	8.5	7.7
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cncnc12)n1c(nc(c1)c1ccc2[nH]ncc2c1)CC(=O)N)C(=O)N	8.8	8.2	8.8	8.8
C12Cc3c(c(O)ccc3N3CCNCC3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)NC(=O)Cc1c[nH]c(c1)CN1C(=O)C(=NO)c2c1cccc2C=Cc1ccccc1)C(=O)N	8.9	11.0	8.9	8.3
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cnc(c1)CNC(=O)c1c(c(c(F)cc1)F)N1CCCCC1)C(=O)N	9.5	9.0	9.5	8.0
C12Cc3c(c(O)ccc3N3CCN(CC3)C3CCN(CC3)c3c(c(F)ccc3)F)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)NC1CC1)C(=O)N	8.5	10.3	8.5	7.7
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cncnc12)n1c(nc(c1)c1ccc(O)cc1)c1cc(F)cc2c1OCOC2)C(=O)N	8.5	10.1	8.5	10.1
C12Cc3c(c(O)ccc3n3c4ncnc(N)c4nc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cncnc12)n1c(ncc1)CN1C(=O)C(=NO)c2c1ccc(c2)F)C(=O)N	8.2	8.5	8.2	9.0
C12Cc3c(c(O)ccc3n3c(nc4cnc(nc34)n3cnc4cncnc34)NC)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N)C(=O)N	10.6	12.6	10.6	8.9
C12Cc3c(c(O)ccc3N3CCC(CC3)Nc3cccc(F)c3c3ccccc3F)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	9.4	9.8	9.4	8.8
C12Cc3c(c(O)ccc3N3CCC(CC3)n3cnc(c3c3ncc(cc3)C#N)CC(=O)NC)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	7.0	8.1	7.0	7.7
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCN(CC1)c1ccc(cc1)CN1C(=O)C(=NO)c2c1cccc2C1OCC(C1O)O)C(=O)N	9.6	9.2	9.6	8.8
C12Cc3c(c(O)ccc3n3c(nc4cnc(nc34)N(C)c3ccc(I)cc3Cl)n3cnc4cncnc34)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	8.6	8.7	8.6	7.4
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCN(CC1)c1c2c(nc(n1)n1cnc(c1)c1cnc3ccccn13)[nH]cc2)C(=O)N	9.6	9.9	9.6	8.9
C12Cc3c(c(O)ccc3N3CCN(CC3)c3ccc(cc3)CN3C(=O)C(=NO)c4c3cccc4CC(=O)N)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	9.4	8.5	9.4	6.0
C12Cc3c(c(O)ccc3N3CCC(CC3)n3cnc(c3)c3n(ccn3)CCC)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	8.6	7.6	8.6	8.2
C12Cc3c(c(O)ccc3N(C)c3nc(c(Cl)cn3)c3n[nH]cn3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c2ncnc(N)c2nc1)C(=O)N	8.6	10.5	8.6	8.7
C12Cc3c(c(O)ccc3NCC(NC(=O)OC)C)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cnc(c1CC(=O)NC)CC(=O)NC)C(=O)N	6.6	7.9	6.6	6.5
C12Cc3c(c(O)ccc3n3c(nc4cncnc34)NC(=O)Cn3cncc3CNC=O)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	8.0	8.4	8.0	8.4
C12Cc3c(c(O)ccc3n3cnc4cnc(nc34)n3cncc3c3c[nH]c(c3)c3cnc4ccccc4c3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	10.9	10.3	10.9	8.4
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cnc2cnc(nc12)n1c(ncc1)c1cccc2N(C(=O)C(=NO)c12)Cc1c[nH]nc1)C(=O)N	8.3	11.2	8.3	8.7
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cncnc12)n1c(ncc1c1c[nH]c2ccccc12)c1ccccc1)C(=O)N	8.6	9.0	8.6	9.8
C12Cc3c(c(O)ccc3Nc3cc(cc(c3F)c3[nH]ccc3)Cl)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCNCC1)C(=O)N	10.4	9.7	10.4	8.8
C12Cc3c(c(O)ccc3n3c(nc4cncnc34)n3c(nc(c3)c3cc(F)cc4c3OCOC4)CC(=O)N)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	8.9	9.2	8.9	7.7
C12Cc3c(c(O)ccc3N(C)c3cc(ccc3F)Cl)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cnc(c1)CCO)C(=O)N	7.7	8.6	7.7	7.5
C12Cc3c(c(O)ccc3n3cc(c4c3cccc4)C3=C(C(=O)NC3=O)c3c[nH]c4c3cccc4)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)NC(=O)Cc1c[nH]nc1c1ccccc1F)C(=O)N	8.8	9.6	8.8	9.8
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCN(CC1)c1c(c(F)ccc1c1[nH]cc(c1)c1[nH]ccc1)F)C(=O)N	9.8	8.9	9.8	8.5
C12Cc3c(c(O)ccc3N3CCN(CC3)c3cccc(F)c3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)NC(=O)CCN1C(=O)C(=NO)c2c1cccc2C=Cc1ccccc1)C(=O)N	9.7	8.8	9.7	8.9
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cnc(nc12)NC)NC(=O)CONC(=N)c1cccnc1)C(=O)N	9.0	8.7	9.0	9.9
C12Cc3c(c(O)ccc3NC(=O)Cc3cc(Cl)cc(c3F)N3CCCCC3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cc(c2c1cccc2)C1=C(C(=O)NC1=O)c1c[nH]c2c1cccc2)C(=O)N	10.5	11.9	10.5	7.9
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCN(CC1)C1OC(C(O)C1O)c1ccc(cc1)NC(=O)C)C(=O)N	8.8	10.3	8.8	8.6
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCC(CC1)n1cnc2cnc(nc12)Nc1c(C#N)c2c(CCCC2)s1)C(=O)N	8.2	8.2	8.2	8.2
C12Cc3c(c(O)ccc3n3cc(c4c3cccc4)C3=C(C(=O)NC3=O)c3c[nH]c4c3cccc4)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cncnc12)n1cncc1c1n[nH]c2ccccc12)C(=O)N	9.8	10.4	9.8	7.9
C12Cc3c(c(O)ccc3N3CCN(CC3)c3nccc(n3)c3n[nH]c4ccc(cc34)c3ccc(O)cc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	11.4	12.5	11.4	10.0
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc(c1CC(=O)N)C(=O)NC)CC#C)C(=O)N	5.8	7.0	5.8	6.9
C12Cc3c(c(O)ccc3N3CCC(CC3)NC(=O)Cc3nc[nH]c3c3[nH]ccn3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	8.8	9.0	8.8	8.4
C12Cc3c(c(O)ccc3n3c4ncnc(N)c4nc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)NC1C(=C(C(=O)C2(C(=C3C(Cc4c(c(O)ccc4NC4CC4)C3=O)CC12)O)O)C(=O)N)O)C(=O)N	8.7	11.0	8.7	7.7
C12Cc3c(c(O)ccc3n3cc(c4c3cccc4)C3=C(C(=O)NC3=O)c3c[nH]c4c3cccc4)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCN(CC1)c1ncc2ncn(c2n1)C1CCOC1)C(=O)N	9.8	11.9	9.8	9.4
C12Cc3c(c(O)ccc3N3CCN(CC3)c3cccc4ncc(cc34)C(=O)NOCCC)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	9.7	7.5	9.7	8.2
C12Cc3c(c(O)ccc3n3cnc4cnc(nc34)n3c(nc(c3)c3cc(Cl)ccc3)c3cc(Cl)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	9.5	9.8	9.5	8.5
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCN(CC1)c1n(c2c(n1)cnc(n2)N1CCCCC1)C1CCC(O)CC1)C(=O)N	8.3	10.1	8.3	7.9
C12Cc3c(c(O)ccc3NCC(NC(=O)OC)C)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(ncc1)CNC(=O)c1[nH]cnc1)C(=O)N	6.8	6.6	6.8	6.5
C12Cc3c(c(O)ccc3n3cc(c4c3cccc4)C3=C(C(=O)NC3=O)c3c[nH]c4c3cccc4)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)NC(=O)Cc1c[nH]nc1C1CCN(C)CC1)C(=O)N	8.0	10.7	8.0	8.2
C12Cc3c(c(O)ccc3NC)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCN(CC1)C(=O)NC)C(=O)N	9.2	8.3	9.2	8.4
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCC(CC1)n1c(ncc1c1ccc2[nH]ncc2c1)c1ccc(S(=O)=O)cc1)C(=O)N	9.3	9.6	9.3	8.0
C12Cc3c(c(O)ccc3N(C)c3ncc(Cl)cn3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cncc1CC(=O)NC)C(=O)N	7.8	8.8	7.8	8.2
C12Cc3c(c(O)ccc3N(C)c3c(F)cc(F)cc3F)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(ncc1)CC(=O)NC)C(=O)N	7.6	9.4	7.6	8.3
C12Cc3c(c(O)ccc3NC)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(ncc1)C(=O)NCc1ncncc1Cl)C(=O)N	7.7	8.7	7.7	7.7
C12Cc3c(c(O)ccc3n3c(nc4cnc(nc34)N3CCC(CC3)n3cc(c4c3cccc4)C3=C(C(=O)NC3=O)c3c[nH]c4c3cccc4)n3cncc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	10.6	11.3	10.6	7.5
C12Cc3c(c(O)ccc3N(C)c3nccc(n3)c3[nH]ccn3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cc(c2c1cccc2)C1=C(C(=O)NC1=O)c1c[nH]c2c1cccc2)C(=O)N	10.0	8.0	10.0	7.9
C12Cc3c(c(O)ccc3n3cnc4cnc(nc34)n3c(ncc3)c3ccc(Cl)c(Cl)c3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	8.9	10.1	8.9	9.0
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCC(CC1)Nc1ccc(I)cc1Cl)C(=O)N	9.2	8.5	9.2	7.8
C12Cc3c(c(O)ccc3N3CCNCC3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N(C)c1ncc2ncn(c2n1)C(=O)NCC)C(=O)N	8.3	8.3	8.3	8.8
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(ncc1)C(=O)NCc1n[nH]c2ccc(cc12)CS(=O)(=O)C)C(=O)N	8.5	9.6	8.5	8.2
C12Cc3c(c(O)ccc3NC(=O)C)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCC(CC1)NS(=O)(=O)c1ccccc1)C(=O)N	8.0	9.1	8.0	8.2
C12Cc3c(c(O)ccc3N3CCC(CC3)n3cnc4cnc(nc34)n3cnc(c3)c3ccncn3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	9.8	8.8	9.8	10.1
C12Cc3c(c(O)ccc3N3CCN(CC3)C(=O)NCN3CCNCC3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N)C(=O)N	9.0	8.1	9.0	8.4
C12Cc3c(c(O)ccc3n3c(nc4cnc(nc34)n3c4ncnc(N)c4nc3)N(C)c3ccccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	9.3	11.0	9.3	9.7
C12Cc3c(c(O)ccc3NC(=O)Cc3c[nH]nc3CC#C)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c2ncnc(N)c2nc1)C(=O)N	8.6	9.3	8.6	8.3
C12Cc3c(c(O)ccc3N3CCN(CC3)c3cc(cc(c3F)c3c[nH]cc3)Cl)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)NC)C(=O)N	9.1	8.0	9.1	8.0
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cnc2cnc(nc12)n1c(ncc1C(=O)NCC)c1ccco1)C(=O)N	7.2	7.3	7.2	6.8
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cnc(nc12)NC1CCNCC1)n1cnc2cncnc12)C(=O)N	8.2	8.4	8.2	8.8
C12Cc3c(c(O)ccc3NC(=O)Cc3nc([nH]c3)C3OCC(C3O)O)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cc(c2c1cccc2)C1=C(C(=O)NC1=O)c1c[nH]c2c1cccc2)C(=O)N	7.7	10.5	7.7	7.8
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(ncc1)CCOc1cccc(c1)CS(=O)(=O)C)C(=O)N	8.0	8.7	8.0	7.7
C12Cc3c(c(O)ccc3N3CCC(CC3)n3c(ncc3)c3n(ccn3)CCO)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)CC1C2)C(=O)N	7.7	7.0	7.7	8.5
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cncnc12)n1c(ncc1c1c[nH]nc1)c1[nH]ccn1)C(=O)N	7.3	8.2	7.3	8.0
C12Cc3c(c(O)ccc3n3c4ncnc(N)c4nc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCN(CC1)c1nccc(n1)c1cc(Cl)ccc1)C(=O)N	10.5	11.2	10.5	9.0
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1cnc(c1CCCN(C)C)CC(=O)NC1CCNCC1)C(=O)N	7.4	7.3	7.4	7.1
C12Cc3c(c(O)ccc3N3CCCCC3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)N1CCN(CC1)c1c(c(F)ccc1c1ccco1)F)C(=O)N	9.9	9.0	9.9	9.0
C12Cc3c(c(O)ccc3)C(=O)C1=C(O)C1(O)C(=O)C(=C(O)C(C1C2)n1c(nc2cnc(nc12)NC)NC(=O)Cc1c[nH]c2ccccc12)C(=O)N	8.9	9.4	8.9	10.3
