SMILES	2xkj	2xkk	3ifz	FA7
c1(c(F)cc2c(=O)c(cn(c2c1)C1C2N(C(C(C)(S2)C)c2ccccc2)C1=O)c1c(=O)c2cc(ccc2n(c1)C)F)NC(=O)C	8.6	0.0	9.3	9.6
c1(c(F)cc2c(=O)c(cn(c2c1)CC(=O)N)c1c(=O)c2cc(ccc2n(c1)C1C2N(CC(C)(S2)C)C1=O)F)NC(=O)CN1CC(C)NCC1	9.9	0.0	7.8	8.4
c1(c(F)cc2c(=O)cc[nH]c2c1)NC1C2N(C(C(C)(S2)C)c2c(=O)c3cc(ccc3n(c2)c2c(F)cc3c(=O)cc[nH]c3c2OC)F)C1=O	9.1	0.0	9.4	9.2
CC1(C(N2C(S1)C(C2=O)n1cc(c(=O)c2cc(ccc12)F)c1c(=O)c2cc(ccc2[nH]c1)F)C(C(=O)N)n1ccc(=O)c2cc(c(cc12)N)F)C	10.2	1.0	8.9	10.2
c1(c(F)cc2c(=O)c(cn(c2c1)c1c(F)cc2c(=O)c(cn(c2c1)C1C2N(CC(C)(S2)C)C1=O)C1CC1)C)N	9.4	0.0	8.6	8.8
c1(c(F)cc(F)cc1)NC(=O)C(c1c(=O)c2cc(ccc2[nH]c1)F)C1C(C)(SC2N1C(=O)C2N1CC(C)NCC1)C	9.1	0.0	8.7	10.7
c1(c(F)cc2c(=O)c(cn(c2c1)C(C(=O)N)c1c(=O)c2cc(ccc2[nH]c1)F)C1C(C)(SC2N1C(=O)C2)C)n1cc(c(=O)c2cc(ccc12)F)CC	9.2	0.0	11.0	11.2
c1(c(F)cc2c(=O)ccn(c2c1)CC(=O)N)n1cc(c(=O)c2cc(ccc12)F)CC(=O)NC1C2N(C(C(C)(S2)C)CC(=O)N)C1=O	9.0	0.0	9.0	8.4
c1(c(cccc1)CC(=O)NC1C2N(C(C(C)(S2)C)c2c(=O)c3cc(c(cc3[nH]c2)n2ccc(=O)c3cc(ccc23)F)F)C1=O)OC	9.9	0.0	10.0	8.3
CC1(C(N2C(S1)C(C2=O)NC(=O)C)C(C(=O)Nc1c(F)cc(F)cc1)n1cc(c(=O)c2cc(ccc12)F)C(=O)O)C	9.3	0.0	8.2	9.2
CC1(C(N2C(S1)C(C2=O)NC(=O)Cn1cc(c(=O)c2cc(ccc12)F)C(C(=O)N)C1C(C)(SC2N1C(=O)C2)C)c1c(=O)c2cc(ccc2[nH]c1)F)C	9.8	0.0	9.7	9.0
N1(CCNCC1)CC(=O)Nc1c(F)cc2c(=O)c(cn(c2c1)C1C2N(CC(C)(S2)C)C1=O)C1C(C)(SC2N1C(=O)C2N)C	7.5	0.4	9.9	8.1
c1c(F)cc2c(=O)ccn(c2c1OC)c1c(F)cc2c(=O)ccn(c2c1)CC(=O)Nc1c(F)cc2c(=O)c(c[nH]c2c1)C1C(C)(SC2N1C(=O)C2)C	9.6	0.0	9.3	10.2
c1c(F)cc2c(=O)c(cn(c2c1)c1c(F)cc2c(=O)c(cn(c2c1)C1C2N(CC(C)(S2)C)C1=O)C1CC1)c1c(=O)c2cc(ccc2n(c1)CC)F	9.1	0.0	8.6	8.7
CC1(C(N2C(S1)C(C2=O)n1ccc(=O)c2cc(c(cc12)Nc1c(F)cc2c(=O)ccn(c2c1)CC)F)C)C	8.1	0.0	9.2	9.1
c1c(F)cc2c(=O)ccn(c2c1)c1c(F)cc2c(=O)c(cn(c2c1)C1C2N(C(C(C)(S2)C)CC(=O)N)C1=O)c1c(=O)c2cc(ccc2n(c1)C)F	10.0	1.3	9.6	8.9
CC1(C(N2C(S1)C(C2=O)n1cc(c(=O)c2cc(ccc12)F)C1C(C)(SC2N1C(=O)C2)C)C1C(C)(SC2N1C(=O)C2n1ccc(=O)c2cc(c(cc12)n1ccc(=O)c2cc(ccc12)F)F)C)C	10.3	0.0	11.3	9.2
c1c(F)cc2c(=O)c(cn(c2c1)C1C2N(C(C(C)(S2)C)C(=O)O)C1=O)C(C(=O)N)n1cc(c(=O)c2cc(ccc12)F)C1CC1	8.3	0.0	8.6	9.0
c1c(c(ccc1)OC)c1c(=O)c2cc(ccc2n(c1)c1c(F)cc2c(=O)c(cn(c2c1)C)C1C(C)(SC2N1C(=O)C2)C)F	9.4	0.0	9.5	8.4
c1(c(F)cc2c(=O)c(cn(c2c1)c1c(F)cc2c(=O)c(c[nH]c2c1)C(=O)O)C(C(=O)N)C1C(C)(SC2N1C(=O)C2)C)NC(=O)C	8.1	0.0	8.9	8.1
CC1(C(N2C(S1)C(C2=O)NC(=O)Cc1c(=O)c2cc(c(cc2[nH]c1)N1CCNCC1)F)C(C(=O)N)N1CC(C)NCC1)C	8.5	0.0	6.9	7.8
CC1(C(N2C(S1)C(C2=O)NC(=O)C(n1ccc(=O)c2cc(ccc12)F)N1CCNCC1)C1C(C)(SC2N1C(=O)C2N1CC(C)NCC1)C)C	8.6	0.0	9.5	7.4
CC1(C(N2C(S1)CC2=O)C(C(=O)Nc1c(F)cc2c(=O)cc[nH]c2c1)c1c(=O)c2cc(ccc2n(c1)C1C2N(C(C(C)(S2)C)C(=O)O)C1=O)F)C	8.6	0.0	8.5	8.4
c1(c(F)cc2c(=O)ccn(c2c1)C1C2N(C(C(C)(S2)C)CC2C(C)(SC3N2C(=O)C3N2CC(C)NCC2)C)C1=O)N1CC(C)NCC1	8.9	0.0	9.1	8.2
c1(c(F)cc2c(=O)c(cn(c2c1)C(C(=O)N)C1C(C)(SC2N1C(=O)C2)C)C1C(C)(SC2N1C(=O)C2)C)n1cc(c(=O)c2cc(ccc12)F)c1ccccc1	10.7	0.0	10.0	8.6
c1(c(F)cc2c(=O)ccn(c2c1OC)c1c(F)cc2c(=O)c(c[nH]c2c1)CC1C(C)(SC2N1C(=O)C2)C)n1ccc(=O)c2cc(ccc12)F	8.9	0.8	9.9	9.0
c1c(F)cc2c(=O)c(cn(c2c1)C(C(=O)N)C1C(C)(SC2N1C(=O)C2)C)c1c(=O)c2cc(c(cc2[nH]c1)NC(=O)Cn1ccc(=O)c2cc(ccc12)F)F	11.5	0.0	9.1	8.1
c1c(F)cc2c(=O)c(cn(c2c1)C1C2N(CC(C)(S2)C)C1=O)CC1C(C)(SC2N1C(=O)C2n1cc(c(=O)c2cc(ccc12)F)CC(=O)N)C	8.6	0.0	10.2	11.2
c1(c(F)cc(F)cc1)NC(=O)C(C1C(C)(SC2N1C(=O)C2NC(=O)C)C)n1ccc(=O)c2cc(cc(c12)OC)F	7.3	0.0	8.4	8.8
c1(c(F)cc2c(=O)ccn(c2c1)c1c(F)cc2c(=O)ccn(c2c1)C(=O)O)n1cc(c(=O)c2cc(ccc12)F)c1c(=O)c2cc(ccc2n(c1)C1C2N(CC(C)(S2)C)C1=O)F	10.7	0.0	11.1	11.0
CC1(CN2C(S1)C(C2=O)NC(=O)Cc1c(=O)c2cc(c(cc2[nH]c1)n1cc(c(=O)c2cc(ccc12)F)c1c(=O)c2cc(ccc2n(c1)c1c(F)cc2c(=O)cc[nH]c2c1)F)F)C	11.4	0.0	11.7	4.0
c1c(F)cc2c(=O)ccn(c2c1)C(C(=O)NC1C2N(CC(C)(S2)C)C1=O)c1c(=O)c2cc(c(cc2n(c1)C(=O)O)n1ccc(=O)c2cc(ccc12)F)F	10.3	0.0	10.0	10.1
CC1(C(N2C(S1)C(C2=O)NC(=O)Cn1ccc(=O)c2cc(c(cc12)n1ccc(=O)c2cc(ccc12)F)F)CC1C(C)(SC2N1C(=O)C2)C)C	9.4	0.0	9.2	9.2
CC1(C(N2C(S1)C(C2=O)NC(=O)Cn1ccc(=O)c2cc(ccc12)F)C1C(C)(SC2N1C(=O)C2n1cc(c(=O)c2cc(ccc12)F)C)C)C	10.1	1.2	9.9	9.9
c1c(F)cc2c(=O)c(cn(c2c1OC)c1c(F)cc2c(=O)cc[nH]c2c1)C1C(C)(SC2N1C(=O)C2n1ccc(=O)c2cc(c(cc12)N1CC(C)NCC1)F)C	11.7	0.0	9.8	9.2
CC1(CN2C(S1)C(C2=O)Nc1c(F)cc2c(=O)ccn(c2c1OC)C1C2N(CC(C)(S2)C)C1=O)C	7.4	0.0	8.4	7.3
CC1(C(N2C(S1)CC2=O)CC(=O)Nc1c(F)cc2c(=O)c(cn(c2c1)C(C(=O)N)C1C(C)(SC2N1C(=O)C2)C)C1C(C)(SC2N1C(=O)C2)C)C	7.0	0.0	8.2	7.9
c1(c(F)cc2c(=O)c(cn(c2c1)C(C(=O)N)C1C(C)(SC2N1C(=O)C2)C)c1c(=O)c2cc(cc(c2[nH]c1)OC)F)N	6.9	0.0	8.2	8.5
c1c(F)cc2c(=O)ccn(c2c1)C(C(=O)NC1C2N(C(C(C)(S2)C)C2C(C)(SC3N2C(=O)C3)C)C1=O)n1cc(c(=O)c2cc(ccc12)F)c1ccccc1	9.3	0.0	8.2	10.2
c1c(F)cc2c(=O)c(cn(c2c1)c1c(F)cc2c(=O)c(cn(c2c1)c1c(F)cc(F)cc1)c1ccccc1)C1C(C)(SC2N1C(=O)C2n1ccc(=O)c2cc(ccc12)F)C	10.2	0.0	9.3	9.4
c1(c(F)cc2c(=O)c(c[nH]c2c1)C1C(C)(SC2N1C(=O)C2n1cc(c(=O)c2cc(ccc12)F)CC(=O)N)C)NC(=O)Cn1ccc(=O)c2cc(ccc12)F	10.2	0.0	8.9	7.0
c1(c(F)cc2c(=O)cc[nH]c2c1)n1ccc(=O)c2cc(c(cc12)NC(=O)C(C1C(C)(SC2N1C(=O)C2)C)C1C(C)(SC2N1C(=O)C2)C)F	9.3	0.0	9.7	9.3
c1c(F)cc2c(=O)ccn(c2c1)C1C2N(C(C(C)(S2)C)CC(=O)Nc2c(F)cc3c(=O)c(c[nH]c3c2)C(C(=O)N)N2CC(C)NCC2)C1=O	9.3	0.0	11.0	8.7
c1c(F)cc2c(=O)c(cn(c2c1)C1C2N(CC(C)(S2)C)C1=O)C(C(=O)N)n1cc(c(=O)c2cc(c(cc12)N1CCNCC1)F)C1C(C)(SC2N1C(=O)C2)C	8.9	0.0	8.2	8.3
c1(c(F)cc2c(=O)c(cn(c2c1)C(C(=O)N)C1C(C)(SC2N1C(=O)C2N1CC(C)NCC1)C)C)n1ccc(=O)c2cc(ccc12)F	8.6	0.0	9.4	8.9
c1c(F)cc2c(=O)c(cn(c2c1)C1C2N(C(C(C)(S2)C)CC)C1=O)c1c(=O)c2cc(ccc2n(c1)c1c(F)cc2c(=O)ccn(c2c1)c1c(F)cc2c(=O)cc[nH]c2c1)F	10.8	0.0	10.0	9.7
c1c(F)cc2c(=O)c(cn(c2c1OC)c1c(F)cc2c(=O)c(cn(c2c1)c1c(F)cc(F)cc1)C1CC1)C1C(C)(SC2N1C(=O)C2)C	8.0	0.0	8.4	7.5
c1c(F)cc2c(=O)c(cn(c2c1)CC)C(C(=O)NC1C2N(C(C(C)(S2)C)c2c(=O)c3cc(ccc3[nH]c2)F)C1=O)C1C(C)(SC2N1C(=O)C2)C	9.5	0.0	9.1	9.2
CC1(C(N2C(S1)C(C2=O)n1cc(c(=O)c2cc(ccc12)F)C(C(=O)N)c1c(=O)c2cc(c(cc2[nH]c1)N)F)C(=O)O)C	9.0	0.0	9.2	8.4
c1c(F)cc2c(=O)c(c[nH]c2c1OC)C(C(=O)Nc1c(F)cc2c(=O)c(c[nH]c2c1)C1C(C)(SC2N1C(=O)C2)C)n1ccc(=O)c2cc(ccc12)F	11.1	0.0	11.1	9.8
N1(CCNCC1)Cn1ccc(=O)c2cc(c(cc12)NC(=O)C(c1c(=O)c2cc(ccc2[nH]c1)F)C1C(C)(SC2N1C(=O)C2)C)F	9.0	0.0	8.7	8.9
c1(c(F)cc2c(=O)ccn(c2c1OC)C1CC1)n1ccc(=O)c2cc(c(cc12)NC(=O)CC1C(C)(SC2N1C(=O)C2)C)F	8.0	0.0	9.2	8.4
CC1(C(N2C(S1)C(C2=O)NC(=O)C)C1C(C)(SC2N1C(=O)C2n1ccc(=O)c2cc(c(cc12)NC(=O)CC1C(C)(SC2N1C(=O)C2)C)F)C)C	8.9	0.0	9.8	7.7
CC1(C(N2C(S1)C(C2=O)n1cc(c(=O)c2cc(ccc12)F)Cn1ccc(=O)c2cc(ccc12)F)C1C(C)(SC2N1C(=O)C2n1ccc(=O)c2cc(ccc12)F)C)C	9.6	0.0	10.2	8.4
c1(c(F)cc2c(=O)c(cn(c2c1)C1C2N(CC(C)(S2)C)C1=O)CC)n1cc(c(=O)c2cc(ccc12)F)C1C(C)(SC2N1C(=O)C2n1ccc(=O)c2cc(ccc12)F)C	10.7	0.0	11.8	9.2
c1(c(F)cc(F)cc1)NC(=O)C(C1C(C)(SC2N1C(=O)C2n1cc(c(=O)c2cc(ccc12)F)C1CC1)C)N1CC(C)NCC1	9.4	0.0	8.7	9.6
c1c(F)cc2c(=O)c(cn(c2c1)C(C(=O)Nc1c(F)cc(F)cc1)c1c(=O)c2cc(ccc2n(c1)C)F)C1C(C)(SC2N1C(=O)C2)C	9.4	0.0	8.5	9.9
c1(c(F)cc2c(=O)c(cn(c2c1)c1c(F)cc2c(=O)c(c[nH]c2c1)C)C1C(C)(SC2N1C(=O)C2)C)n1cc(c(=O)c2cc(ccc12)F)CC	9.4	0.0	9.7	9.3
c1(c(F)cc2c(=O)ccn(c2c1)CC(=O)N)NC(=O)C(c1c(=O)c2cc(cc(c2[nH]c1)OC)F)C1C(C)(SC2N1C(=O)C2)C	9.2	0.0	8.4	8.4
c1(c(F)cc2c(=O)ccn(c2c1)C1C2N(CC(C)(S2)C)C1=O)Nc1c(F)cc2c(=O)c(c[nH]c2c1)c1c(=O)c2cc(ccc2n(c1)C1C2N(CC(C)(S2)C)C1=O)F	10.5	0.0	10.7	9.7
c1c(F)cc2c(=O)c(cn(c2c1)C)CC1C(C)(SC2N1C(=O)C2n1cc(c(=O)c2cc(ccc12)F)C(=O)O)C	8.8	0.0	9.6	8.3
c1c(F)cc2c(=O)c(cn(c2c1)C1C2N(C(C(C)(S2)C)C2C(C)(SC3N2C(=O)C3N)C)C1=O)CC(=O)Nc1c(F)cc(F)cc1	8.9	0.0	9.0	8.9
c1(c(F)cc2c(=O)c(cn(c2c1)C)c1c(=O)c2cc(ccc2[nH]c1)F)NC(=O)C(n1ccc(=O)c2cc(ccc12)F)C1C(C)(SC2N1C(=O)C2)C	9.7	0.0	10.3	9.3
N1(CCNCC1)C(C(=O)N)c1c(=O)c2cc(ccc2n(c1)C1C2N(C(C(C)(S2)C)CN2CC(C)NCC2)C1=O)F	8.2	0.0	8.6	7.9
c1c(F)cc2c(=O)ccn(c2c1)C1C2N(C(C(C)(S2)C)CC(=O)NC2C3N(C(C(C)(S3)C)c3c(=O)c4cc(ccc4n(c3)C(=O)O)F)C2=O)C1=O	10.7	0.0	10.6	9.0
CC1CN(CCN1)C1C2N(C(C(C)(S2)C)Cc2c(=O)c3cc(cc(c3n(c2)CC(=O)N)OC)F)C1=O	7.8	0.0	8.0	7.3
c1c(F)cc2c(=O)c(cn(c2c1)CC(=O)Nc1c(F)cc2c(=O)cc[nH]c2c1)CC1C(C)(SC2N1C(=O)C2N1CCNCC1)C	10.7	1.4	9.0	9.5
c1(c(F)cc2c(=O)c(c[nH]c2c1)C1C(C)(SC2N1C(=O)C2NC(=O)Cc1c(=O)c2cc(ccc2n(c1)C)F)C)N	10.3	0.0	9.1	9.3
CC1(C(N2C(S1)C(C2=O)n1ccc(=O)c2cc(c(cc12)NC(=O)C(C1C(C)(SC2N1C(=O)C2)C)C1C(C)(SC2N1C(=O)C2)C)F)C1C(C)(SC2N1C(=O)C2)C)C	8.9	0.0	8.6	7.2
N1(CCNCC1)CC(=O)Nc1c(F)cc2c(=O)c(cn(c2c1)CC(=O)NC1C2N(CC(C)(S2)C)C1=O)CC	7.9	0.0	8.3	8.6
c1(c(F)cc2c(=O)c(cn(c2c1)C1C2N(CC(C)(S2)C)C1=O)c1c(=O)c2cc(c(cc2[nH]c1)n1ccc(=O)c2cc(ccc12)F)F)Nc1c(F)cc2c(=O)cc[nH]c2c1	10.6	0.0	10.9	8.2
c1(c(F)cc2c(=O)c(c[nH]c2c1)c1c(=O)c2cc(ccc2[nH]c1)F)n1cc(c(=O)c2cc(ccc12)F)Cc1c(=O)c2cc(ccc2n(c1)C1C2N(CC(C)(S2)C)C1=O)F	11.5	0.0	14.3	7.0
CC1(C(N2C(S1)C(C2=O)NC(=O)C(n1ccc(=O)c2cc(ccc12)F)N1CC(C)NCC1)c1c(=O)c2cc(ccc2n(c1)C)F)C	9.1	0.0	8.5	8.2
c1(c(F)cc2c(=O)c(c[nH]c2c1)C)n1cc(c(=O)c2cc(ccc12)F)CC1C(C)(SC2N1C(=O)C2NC(=O)C)C	9.1	0.0	9.3	9.9
c1(c(F)cc2c(=O)c(c[nH]c2c1)CC)NC(=O)C(C1C(C)(SC2N1C(=O)C2N)C)n1ccc(=O)c2cc(ccc12)F	9.1	0.0	7.7	9.0
CC1(C(N2C(S1)C(C2=O)NC(=O)Cn1ccc(=O)c2cc(c(cc12)N1CC(C)NCC1)F)CN1CC(C)NCC1)C	8.6	0.0	7.2	8.1
CC1(CN2C(S1)C(C2=O)NC(=O)Cn1ccc(=O)c2cc(c(cc12)Nc1c(F)cc2c(=O)cc[nH]c2c1)F)C	8.8	0.0	9.7	11.3
c1(c(F)cc2c(=O)ccn(c2c1)Cn1ccc(=O)c2cc(c(cc12)n1cc(c(=O)c2cc(ccc12)F)C1C(C)(SC2N1C(=O)C2)C)F)n1ccc(=O)c2cc(ccc12)F	9.7	0.0	11.6	9.6
c1(c(F)cc2c(=O)ccn(c2c1)C(C(=O)Nc1c(F)cc2c(=O)ccn(c2c1)C)C1C(C)(SC2N1C(=O)C2)C)N1CC(C)NCC1	9.2	0.0	9.3	9.5
CC1(C(N2C(S1)C(C2=O)NC(=O)CC1C(C)(SC2N1C(=O)C2)C)c1c(=O)c2cc(ccc2n(c1)C)F)C	8.3	0.0	8.9	8.3
N1(CCNCC1)C1C2N(C(C(C)(S2)C)C(C(=O)N)c2c(=O)c3cc(c(cc3n(c2)C2C3N(CC(C)(S3)C)C2=O)NC(=O)C)F)C1=O	9.1	0.0	7.7	8.5
c1c(F)cc2c(=O)c(cn(c2c1)CC(=O)N)c1c(=O)c2cc(ccc2n(c1)c1c(F)cc2c(=O)ccn(c2c1)CC1C(C)(SC2N1C(=O)C2)C)F	10.2	0.0	10.9	9.3
c1(c(F)cc2c(=O)c(cn(c2c1)C1C2N(C(C(C)(S2)C)C2C(C)(SC3N2C(=O)C3N)C)C1=O)C)N	7.5	0.0	7.6	7.8
c1(c(F)cc2c(=O)ccn(c2c1)C(C(=O)N)N1CCNCC1)NC(=O)C(c1c(=O)c2cc(ccc2[nH]c1)F)C1C(C)(SC2N1C(=O)C2)C	9.2	0.0	8.6	9.1
c1(c(F)cc2c(=O)c(cn(c2c1)c1c(F)cc2c(=O)c(c[nH]c2c1)C1C(C)(SC2N1C(=O)C2n1ccc(=O)c2cc(ccc12)F)C)c1c(=O)c2cc(ccc2[nH]c1)F)N1CC(C)NCC1	11.2	1.2	11.7	7.8
c1(c(F)cc2c(=O)ccn(c2c1)C1C2N(C(C(C)(S2)C)CC)C1=O)n1cc(c(=O)c2cc(ccc12)F)c1c(=O)c2cc(ccc2n(c1)C1C2N(CC(C)(S2)C)C1=O)F	9.9	1.5	9.6	11.0
c1(c(F)cc2c(=O)c(cn(c2c1)C1C2N(C(C(C)(S2)C)CN2CC(C)NCC2)C1=O)c1ccccc1)NC(=O)C	9.1	0.1	7.8	8.5
c1(c(F)cc2c(=O)ccn(c2c1)CN1CC(C)NCC1)NC1C2N(C(C(C)(S2)C)CC)C1=O	6.6	0.0	8.2	7.7
c1(c(F)cc2c(=O)c(cn(c2c1)C1C2N(C(C(C)(S2)C)CC(=O)Nc2c(F)cc3c(=O)cc[nH]c3c2)C1=O)CC)N1CC(C)NCC1	8.5	0.0	9.6	9.4
c1(c(F)cc2c(=O)c(cn(c2c1)C1C2N(CC(C)(S2)C)C1=O)c1c(=O)c2cc(ccc2[nH]c1)F)NC(=O)Cn1cc(c(=O)c2cc(ccc12)F)CC(=O)N	11.4	0.0	10.9	9.3
c1c(F)cc2c(=O)c(cn(c2c1OC)CC(=O)N)c1c(=O)c2cc(c(cc2n(c1)C1C2N(CC(C)(S2)C)C1=O)N1CC(C)NCC1)F	8.0	0.0	9.2	8.4
CC1(C(N2C(S1)C(C2=O)NC(=O)C)c1c(=O)c2cc(c(cc2n(c1)c1c(F)cc2c(=O)c(c[nH]c2c1)C1CC1)N)F)C	8.1	0.0	8.8	9.5
c1(c(F)cc(F)cc1)NC(=O)C(C1C(C)(SC2N1C(=O)C2)C)c1c(=O)c2cc(ccc2n(c1)c1c(F)cc2c(=O)ccn(c2c1)C)F	9.6	0.8	8.3	9.8
c1c(F)cc2c(=O)c(cn(c2c1)C1C2N(CC(C)(S2)C)C1=O)C(C(=O)Nc1c(F)cc2c(=O)c(c[nH]c2c1)c1c(=O)c2cc(ccc2[nH]c1)F)N1CC(C)NCC1	10.7	0.9	11.2	8.8
c1(c(F)cc2c(=O)c(c[nH]c2c1)C1CC1)NC1C2N(C(C(C)(S2)C)c2c(=O)c3cc(c(cc3[nH]c2)NC(=O)C)F)C1=O	8.0	0.0	9.4	8.8
CC1(C(N2C(S1)C(C2=O)n1cc(c(=O)c2cc(ccc12)F)C(C(=O)Nc1c(F)cc(F)cc1)n1ccc(=O)c2cc(ccc12)F)C)C	9.0	0.0	9.8	9.8
c1c(F)cc2c(=O)c(cn(c2c1)C(C(=O)N)C1C(C)(SC2N1C(=O)C2)C)C(C(=O)N)c1c(=O)c2cc(c(cc2[nH]c1)NC(=O)C)F	8.0	0.0	7.3	8.3
c1(c(F)cc2c(=O)c(cn(c2c1)C1CC1)c1c(=O)c2cc(ccc2n(c1)c1c(F)cc(F)cc1)F)NC1C2N(CC(C)(S2)C)C1=O	9.5	0.0	9.0	9.9
c1c(F)cc2c(=O)ccn(c2c1)c1c(F)cc2c(=O)c(cn(c2c1)C(C(=O)N)C1C(C)(SC2N1C(=O)C2)C)c1c(=O)c2cc(c(cc2[nH]c1)N1CCNCC1)F	9.9	0.6	9.7	9.0
CC1(C(N2C(S1)C(C2=O)NC(=O)CC1C(C)(SC2N1C(=O)C2n1ccc(=O)c2cc(ccc12)F)C)c1c(=O)c2cc(ccc2n(c1)CC(=O)N)F)C	8.8	0.0	10.4	9.2
c1(c(F)cc2c(=O)c(c[nH]c2c1)c1c(=O)c2cc(c(cc2n(c1)C1C2N(CC(C)(S2)C)C1=O)N1CCNCC1)F)NC(=O)Cc1c(=O)c2cc(ccc2[nH]c1)F	10.6	0.7	11.1	7.8
CC1(C(N2C(S1)C(C2=O)n1cc(c(=O)c2cc(ccc12)F)c1c(=O)c2cc(c(cc2n(c1)CC)N)F)C1CC1)C	7.9	1.5	9.0	8.0
CC1CN(CCN1)C1C2N(C(C(C)(S2)C)C(C(=O)Nc2c(F)cc3c(=O)ccn(c3c2)c2c(F)cc(F)cc2)c2c(=O)c3cc(ccc3[nH]c2)F)C1=O	8.4	0.0	9.4	9.5
CC1(C(N2C(S1)C(C2=O)n1ccc(=O)c2cc(c(cc12)n1ccc(=O)c2cc(c(c(c12)OC)N)F)F)C1C(C)(SC2N1C(=O)C2)C)C	8.6	0.5	9.0	9.1
N1(CCNCC1)CC1C(C)(SC2N1C(=O)C2NC(=O)C(n1ccc(=O)c2cc(ccc12)F)N1CC(C)NCC1)C	8.0	0.0	7.9	8.2
CC1(C(N2C(S1)C(C2=O)n1ccc(=O)c2cc(c(cc12)N)F)CC(=O)Nc1c(F)cc2c(=O)ccn(c2c1)c1c(F)cc(F)cc1)C	9.9	0.0	8.8	8.5
c1c(F)cc2c(=O)ccn(c2c1)C(C(=O)N)c1c(=O)c2cc(c(cc2n(c1)CC)NC1C2N(CC(C)(S2)C)C1=O)F	9.2	0.0	8.5	8.6
CC1(C(N2C(S1)C(C2=O)n1ccc(=O)c2cc(c(cc12)n1ccc(=O)c2cc(c(cc12)n1ccc(=O)c2cc(ccc12)F)F)F)C(C(=O)N)C1C(C)(SC2N1C(=O)C2)C)C	9.3	0.0	8.4	8.9
c1c(F)cc2c(=O)c(cn(c2c1)Cc1ccccc1)C(C(=O)N)C1C(C)(SC2N1C(=O)C2NC(=O)C)C	7.3	0.9	7.3	7.8
c1c(F)cc2c(=O)c(cn(c2c1OC)CC(=O)NC1C2N(C(C(C)(S2)C)C)C1=O)C(=O)O	7.7	0.0	7.6	7.5
CC1(C(N2C(S1)C(C2=O)NC(=O)Cc1c(=O)c2cc(cc(c2n(c1)C1C2N(CC(C)(S2)C)C1=O)OC)F)C1CC1)C	7.6	1.0	8.0	8.0
c1(c(F)cc2c(=O)c(c[nH]c2c1)c1c(=O)c2cc(ccc2[nH]c1)F)NC(=O)C(C1C(C)(SC2N1C(=O)C2N)C)N1CC(C)NCC1	9.0	0.0	11.1	8.4
c1(c(F)cc2c(=O)c(c[nH]c2c1)CC(=O)NC1C2N(CC(C)(S2)C)C1=O)NC(=O)Cc1c(=O)c2cc(c(cc2[nH]c1)N)F	9.1	0.0	8.8	8.4
c1c(F)cc2c(=O)c(cn(c2c1)C1C2N(C(C(C)(S2)C)c2c(=O)c3cc(ccc3[nH]c2)F)C1=O)CC(=O)NC1C2N(C(C(C)(S2)C)C2CC2)C1=O	9.8	0.0	9.0	7.8
c1(c(F)cc2c(=O)c(cn(c2c1)Cc1c(=O)c2cc(ccc2n(c1)C1C2N(CC(C)(S2)C)C1=O)F)c1c(=O)c2cc(ccc2[nH]c1)F)N1CCNCC1	9.3	0.6	11.0	10.2
c1c(F)cc2c(=O)c(cn(c2c1OC)C(C(=O)N)C1C(C)(SC2N1C(=O)C2N1CCNCC1)C)CC(=O)N	7.3	0.0	7.9	6.8
CC1(C(N2C(S1)C(C2=O)N)c1c(=O)c2cc(c(cc2[nH]c1)n1ccc(=O)c2cc(c(cc12)n1cc(c(=O)c2cc(ccc12)F)CC(=O)N)F)F)C	9.9	0.0	9.7	9.1
c1c(F)cc2c(=O)c(cn(c2c1)C1C2N(C(C(C)(S2)C)C)C1=O)c1c(=O)c2cc(c(cc2n(c1)CC)N)F	7.8	0.0	7.9	10.3
c1(c(F)cc2c(=O)c(c[nH]c2c1)c1c(=O)c2cc(c(cc2n(c1)C1C2N(CC(C)(S2)C)C1=O)N)F)NC(=O)Cn1ccc(=O)c2cc(ccc12)F	9.8	0.0	10.3	9.7
CC1CN(CCN1)Cn1cc(c(=O)c2cc(ccc12)F)c1c(=O)c2cc(ccc2n(c1)C1C2N(C(C(C)(S2)C)c2c(=O)c3cc(ccc3[nH]c2)F)C1=O)F	9.7	0.0	11.7	9.2
c1(c(F)cc2c(=O)ccn(c2c1)C1C2N(C(C(C)(S2)C)c2c(=O)c3cc(ccc3n(c2)CC(=O)N)F)C1=O)N1CCNCC1	10.1	0.0	9.8	8.8
c1c(F)cc2c(=O)ccn(c2c1)C(C(=O)N)c1c(=O)c2cc(c(cc2[nH]c1)NC(=O)C(N1CC(C)NCC1)C1C(C)(SC2N1C(=O)C2)C)F	7.7	0.0	9.1	8.0
c1c(F)cc2c(=O)c(cn(c2c1)c1c(F)cc2c(=O)c(c[nH]c2c1)C1C(C)(SC2N1C(=O)C2)C)c1c(=O)c2cc(c(cc2n(c1)c1c(F)cc(F)cc1)N1CCNCC1)F	11.5	0.0	10.1	9.3
CC1(C(N2C(S1)CC2=O)C(C(=O)Nc1c(F)cc2c(=O)ccn(c2c1OC)c1c(F)cc(F)cc1)N1CCNCC1)C	7.1	0.0	8.8	7.5
